"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"183";"org.eclipse.swt.internal.cairo";0;0;4;0;0;0;0;4;39;0;1;33;39;0;4;3;0;4;4;33;3;33;1;0;0
"184";"org.eclipse.pde.core.build";0;0;3;0;0;0;1;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"185";"org.eclipse.jdt.internal.ui.text";3;0;13;3;0;0;2;11;3821;0;1;2;3821;99;13;10;2;13;13;2;12;2;1;3;1
"186";"org.eclipse.ant.internal.ui.preferences";2;0;10;2;0;0;1;9;1703;5;2;6;1852;273;5;7;1;10;10;6;8;28;2;2;1
"187";"org.eclipse.osgi.framework.internal.protocol.reference";0;0;1;0;0;0;0;1;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"188";"org.eclipse.swt.browser";0;0;4;0;0;0;0;4;317;0;1;4;317;487;3;2;0;3;3;4;2;4;1;2;7
"189";"org.eclipse.core.launcher";0;0;18;0;0;0;6;12;5529;16;2;9;5633;0;16;10;6;18;18;20;16;20;2;0;0
"190";"org.eclipse.jdt.internal.ui.viewsupport";1;0;6;1;0;0;0;6;391;4;2;4;417;20;4;4;0;6;6;29;4;29;2;2;1
"191";"org.eclipse.jdt.internal.ui.util";1;0;5;1;0;0;1;4;126;0;1;21;126;34;3;2;0;3;3;21;2;21;1;4;0
"192";"org.eclipse.jdt.internal.corext.refactoring.sef";0;0;5;0;0;0;0;5;26;3;2;14;36;0;3;3;0;5;5;35;3;35;2;0;0
"193";"org.eclipse.osgi.framework.adaptor";2;0;7;2;0;0;1;6;247;0;1;29;247;114;6;5;0;6;6;29;5;29;1;2;0
"194";"org.eclipse.ant.core";1;0;4;1;0;0;0;4;135;0;1;35;135;9;2;1;0;2;2;35;1;35;1;1;1
"195";"org.eclipse.jdt.core.dom.rewrite";0;0;4;0;0;0;0;4;130;0;1;23;130;0;3;2;0;3;3;23;2;23;1;0;0
"196";"org.eclipse.osgi.framework.internal.reliablefile";0;0;3;0;0;0;1;2;16;0;1;34;16;0;2;1;0;2;2;34;1;34;1;0;1
"197";"org.eclipse.core.internal.registry";2;0;8;2;0;0;0;8;505;5;2;6;544;1025;5;5;0;7;7;30;5;30;2;3;0
"198";"org.eclipse.jface.text.source";2;0;9;1;0;0;2;7;3923;3;3;2;4106;206;3;4;2;9;9;2;6;35;3;3;0
"199";"org.eclipse.pde.internal.ui.properties";0;0;4;0;0;0;0;4;34;0;1;35;34;0;3;2;0;3;3;35;2;35;1;0;0
"200";"org.eclipse.ant.internal.ui.debug";1;0;4;1;0;0;0;4;12;0;1;20;12;18;3;2;0;3;3;20;2;20;1;1;0
"201";"org.eclipse.jdt.internal.ui.search";1;0;6;1;0;0;0;6;1115;2;3;3;1573;122;2;3;0;6;6;3;3;32;3;4;5
"202";"org.eclipse.jdt.internal.ui.refactoring.reorg";2;0;7;2;0;0;1;6;766;3;2;1;777;51;3;3;0;5;5;31;3;31;2;3;5
"203";"org.eclipse.ui.internal.browser.browsers";2;0;3;2;0;0;0;3;42;0;1;39;42;37;3;2;0;3;3;39;2;39;1;2;0
"204";"org.eclipse.swt.layout";0;0;11;0;0;0;1;10;812;4;3;2;1318;0;4;7;0;10;10;14;7;30;3;1;1
"205";"org.eclipse.pde.core";1;0;2;1;0;0;0;2;78;0;1;35;78;6;2;1;0;2;2;35;1;35;1;1;0
"206";"org.eclipse.ui.forms.editor";0;0;5;0;0;0;2;3;168;0;1;33;168;0;4;1;2;4;4;33;3;33;1;0;0
"207";"org.eclipse.jdt.internal.ui.macbundler";1;0;4;1;0;0;0;4;65;0;1;11;65;44;2;1;0;2;2;11;1;11;1;1;0
"208";"org.eclipse.swt.dnd";1;0;3;1;0;0;0;3;178;0;1;9;178;145;2;1;0;2;2;9;1;9;1;1;3
"209";"org.eclipse.jdt.internal.debug.eval";0;0;2;0;0;0;0;2;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;0
"210";"org.eclipse.jdt.internal.corext.util";2;0;12;2;0;0;4;8;1158;7;3;1;1227;178;7;5;4;12;12;35;9;35;3;3;10
"211";"org.eclipse.osgi.service.resolver";3;0;6;3;0;0;2;4;1625;0;1;29;1625;81;6;3;2;6;6;29;5;29;1;3;0
"212";"org.eclipse.jface.text";1;0;9;1;0;0;2;7;9121;6;2;0;10032;264;6;5;2;9;9;0;7;35;2;2;0
"213";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints2";3;0;12;3;0;0;0;12;752;7;2;8;1101;74;7;10;0;12;12;8;10;32;2;3;0
"214";"org.eclipse.core.runtime";0;0;4;0;0;0;1;3;12;0;1;11;12;30;2;1;0;2;2;11;1;11;1;4;0
"215";"org.eclipse.ui.internal.layout";1;0;3;1;0;0;0;3;5579;0;1;2;5579;2288;2;1;0;2;2;2;1;2;1;2;0
"216";"org.eclipse.ant.internal.ui.dtd";0;0;2;0;0;0;0;2;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;0
"217";"org.eclipse.jdt.ui";0;0;5;0;0;0;1;4;202;0;1;29;202;0;2;1;0;2;2;29;1;29;1;0;1
"218";"org.eclipse.jdt.debug.eval";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"219";"org.eclipse.jdt.internal.compiler.flow";0;0;3;0;0;0;0;3;306;0;1;22;306;0;2;1;0;2;2;22;1;22;1;0;0
"220";"org.eclipse.ui.views.framelist";3;0;6;3;0;0;0;6;1868;4;2;2;2235;120;4;4;0;6;6;31;4;31;2;3;0
"221";"org.eclipse.ui.internal.intro.impl";0;0;7;0;0;0;2;5;210;0;1;33;210;0;7;4;2;7;7;33;6;33;1;0;0
"222";"org.eclipse.ui.forms";1;0;4;1;0;0;0;4;439;0;1;32;439;8;3;2;0;3;3;32;2;32;1;1;0
"223";"org.eclipse.ui.help";0;0;4;0;0;0;0;4;511;2;2;2;569;0;2;2;0;4;4;2;2;28;2;0;0
"224";"org.eclipse.pde.internal.core.ibundle";1;0;2;1;0;0;0;2;60;0;1;35;60;21;2;1;0;2;2;35;1;35;1;2;0
"225";"org.eclipse.ui.wizards.datatransfer";1;0;8;1;0;0;1;7;3636;3;3;2;3868;92;3;4;0;7;7;2;4;35;3;1;2
"226";"org.eclipse.jdt.junit.wizards";0;0;11;0;0;0;7;4;362;0;1;39;362;0;11;3;7;11;11;39;10;39;1;0;3
"227";"org.eclipse.jdt.internal.junit.runner";2;0;5;2;0;0;1;4;17;0;1;24;17;34;3;2;0;3;3;24;2;24;1;3;0
"228";"org.eclipse.search2.internal.ui.basic.views";2;0;4;2;0;0;1;3;110;0;1;35;110;14;2;1;0;2;2;35;1;35;1;3;0
"229";"org.eclipse.jdt.internal.corext";0;0;4;0;0;0;1;3;5;0;1;10;5;0;2;1;0;2;2;10;1;10;1;0;0
"230";"org.eclipse.ui.internal.ide.registry";1;0;5;1;2;1;2;3;3198;0;1;2;3292;238;2;1;1;2;4;2;2;47;2;2;0
"231";"org.eclipse.ui.keys";1;0;4;1;0;0;0;4;2915;2;2;2;5499;81;2;2;0;4;4;2;2;32;2;1;0
"232";"org.eclipse.core.runtime.content";1;0;5;1;0;0;0;5;266;0;1;30;266;0;4;3;0;4;4;30;3;30;1;1;0
"233";"org.eclipse.jdt.launching.sourcelookup";3;0;4;3;0;0;0;4;128;0;1;33;128;20;4;3;0;4;4;33;3;33;1;3;0
"234";"org.eclipse.jdt.core.formatter";1;0;2;1;0;0;0;2;33;0;1;35;33;33;2;1;0;2;2;35;1;35;1;1;1
"235";"org.eclipse.jdt.internal.debug.ui.launcher";0;0;4;0;0;0;0;4;37;0;1;1;37;29;2;1;0;2;2;1;1;1;1;2;0
"236";"org.eclipse.core.variables";0;0;2;0;0;0;0;2;0;0;0;-1;0;21;0;0;0;0;0;-1;0;-1;0;2;0
"237";"org.eclipse.jdt.internal.ui.refactoring.nls";2;0;6;2;0;0;2;4;478;4;2;2;808;18;4;2;2;6;6;35;4;35;2;3;0
"238";"org.eclipse.ui.texteditor";2;0;10;2;0;0;1;9;9101;7;2;1;9208;1096;7;7;1;10;10;15;8;15;2;3;5
"239";"org.eclipse.ui.internal.wizards.preferences";2;0;5;2;5;1;5;0;124;0;0;44;124;77;5;0;4;0;5;44;4;44;1;2;1
"240";"org.eclipse.team.internal.ccvs.core.connection";1;0;4;1;0;0;0;4;181;2;2;8;201;28;2;2;0;4;4;8;2;35;2;1;1
"241";"org.eclipse.pde.internal.runtime";0;0;4;0;0;0;0;4;107;0;1;14;107;0;3;2;0;3;3;14;2;14;1;0;4
"242";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints.types";2;0;6;2;0;0;1;5;947;0;1;30;947;59;5;4;0;5;5;30;4;30;1;2;0
"243";"org.eclipse.ui.internal.dialogs";3;0;4;3;0;0;0;4;20623;2;2;2;24069;1026;2;2;0;4;4;2;2;31;2;5;20
"244";"org.eclipse.jdt.internal.codeassist.impl";0;0;15;0;0;0;2;13;563;11;2;1;700;0;11;11;2;15;15;1;13;35;2;0;2
"245";"org.eclipse.jdt.internal.ui.text.javadoc";4;0;6;3;0;0;1;5;534;3;2;10;588;254;3;3;1;6;6;10;4;35;2;5;0
"246";"org.osgi.service.condpermadmin";1;0;6;1;3;1;3;3;356;0;1;30;437;96;3;2;2;3;6;30;4;46;2;1;8
"247";"org.eclipse.update.internal.ui.preferences";0;0;6;0;0;0;1;5;63;4;2;9;125;0;4;3;1;6;6;36;4;36;2;0;0
"248";"org.eclipse.pde.internal.core.isite";2;0;3;2;0;0;0;3;76;0;1;31;76;12;2;1;0;2;2;31;1;31;1;2;0
"249";"org.eclipse.ui.internal.cheatsheets.data";0;0;3;0;0;0;0;3;13;0;1;25;13;24;2;1;0;2;2;25;1;25;1;1;0
"250";"org.eclipse.debug.ui.console";0;0;6;0;0;0;0;6;64;3;2;9;120;0;3;3;0;5;5;9;3;30;2;0;0
"251";"org.eclipse.core.internal.content";2;0;17;2;0;0;6;11;3547;14;2;2;3693;225;14;8;6;16;16;30;14;30;2;2;0
"252";"org.eclipse.jdt.internal.core";3;0;6;2;0;0;0;6;2168;4;2;1;4169;196;4;4;0;6;6;1;4;35;2;4;24
"253";"org.eclipse.pde.internal.ui.wizards";0;0;4;0;0;0;0;4;56;0;1;7;56;0;2;1;0;2;2;7;1;7;1;0;0
"254";"org.eclipse.jdt.internal.compiler.ast";3;0;11;2;0;0;2;9;4572;5;3;1;7795;75;5;6;2;11;11;35;8;35;3;4;90
"255";"org.eclipse.ui.internal.ide.dialogs";2;0;6;2;0;0;1;5;21665;3;2;1;23089;2221;3;3;0;5;5;1;3;35;2;3;5
"256";"org.eclipse.debug.internal.ui.stringsubstitution";1;0;3;1;0;0;0;3;24;0;1;6;24;75;2;1;0;2;2;6;1;6;1;2;0
"257";"org.eclipse.jdt.ui.actions";0;0;6;0;0;0;0;6;821;0;1;1;821;42;5;4;0;5;5;1;4;1;1;4;3
"258";"org.eclipse.help.internal.webapp.data";1;0;5;1;0;0;1;4;79;0;1;1;79;205;3;2;0;3;3;1;2;1;1;2;0
"259";"org.eclipse.pde.internal.core.product";2;0;5;2;0;0;0;5;945;0;1;29;945;36;5;4;0;5;5;29;4;29;1;2;0
"260";"org.eclipse.swt.internal.accessibility.gtk";0;0;4;0;0;0;0;4;290;0;1;17;290;0;3;2;0;3;3;17;2;17;1;0;0
"261";"org.eclipse.pde.internal.ui.wizards.exports";0;0;9;0;0;0;2;7;1642;0;1;34;1642;0;8;5;2;8;8;34;7;34;1;0;0
"262";"org.eclipse.jdt.internal.debug.ui.display";0;0;8;0;0;0;1;7;279;4;2;17;333;0;4;4;0;6;6;30;4;30;2;0;0
"263";"com.sun.jdi.request";1;0;4;1;0;0;0;4;12;0;1;6;12;12;2;1;0;2;2;6;1;6;1;2;0
"264";"org.eclipse.team.internal.ccvs.core.client.listeners";1;0;5;1;0;0;0;5;194;3;2;9;293;6;3;3;0;5;5;35;3;35;2;1;0
"265";"org.eclipse.jdt.debug.ui";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"266";"org.eclipse.osgi.framework.internal.core";4;0;8;4;0;0;1;7;5517;5;2;9;5614;178;5;5;0;7;7;23;5;23;2;4;38
"267";"org.eclipse.osgi.framework.log";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"268";"org.eclipse.jdt.internal.corext.refactoring.code";0;0;6;0;0;0;0;6;1271;3;2;1;1461;0;3;4;0;6;6;1;4;32;2;0;6
"269";"org.eclipse.platform.internal";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"270";"org.eclipse.ant.internal.ui.antsupport.logger.util";0;0;2;0;0;0;0;2;11;0;1;30;11;0;2;1;0;2;2;30;1;30;1;0;0
"271";"org.eclipse.ui.internal.texteditor.quickdiff";3;0;11;2;0;0;2;9;718;5;2;18;1250;322;5;6;2;10;10;18;8;35;2;3;1
"272";"org.eclipse.ant.internal.ui.dtd.schema";1;0;4;1;0;0;0;4;68;2;2;7;76;36;2;2;0;4;4;7;2;29;2;1;0
"273";"org.eclipse.jdt.debug.ui.launchConfigurations";0;0;6;0;0;0;0;6;247;3;2;1;322;0;3;3;0;5;5;32;3;32;2;0;0
"274";"org.eclipse.jdi.internal";2;0;5;2;0;0;0;5;1064;2;2;1;1116;194;2;2;0;4;4;1;2;35;2;4;1
"275";"org.eclipse.core.commands.common";0;0;6;0;0;0;0;6;229;0;1;30;229;0;6;5;0;6;6;30;5;30;1;0;1
"276";"org.eclipse.ui.views.contentoutline";0;0;7;0;0;0;0;7;572;5;2;2;613;0;5;5;0;7;7;31;5;31;2;0;0
"277";"org.eclipse.pde.internal.core.site";1;0;5;1;0;0;0;5;192;3;2;15;260;10;3;3;0;5;5;15;3;35;2;2;0
"278";"org.eclipse.jdt.internal.core.search.matching";4;0;11;4;0;0;0;11;4108;9;2;1;4198;2107;9;9;0;11;11;16;9;16;2;7;6
"279";"org.eclipse.jdt.internal.debug.ui";1;0;7;1;0;0;0;7;727;0;1;1;727;388;6;5;0;6;6;1;5;1;1;5;9
"280";"org.eclipse.jdt.internal.ui";0;0;9;0;0;0;1;8;72;0;1;8;72;32;7;6;0;7;7;8;6;8;1;4;4
"281";"org.eclipse.pde.internal";0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;2
"282";"org.eclipse.pde.internal.ui.editor.site";2;0;8;2;0;0;0;8;2787;0;1;25;2787;100;6;5;0;6;6;25;5;25;1;2;0
"283";"org.eclipse.ui.progress";1;0;4;1;0;0;0;4;1463;0;1;2;1463;68;3;2;0;3;3;2;2;2;1;2;0
"284";"org.eclipse.text.edits";2;0;7;2;0;0;2;5;1323;4;2;15;1603;178;4;3;2;7;7;15;5;35;2;2;0
"285";"org.eclipse.ant.internal.ui.model";1;0;13;1;0;0;1;12;3860;0;1;14;3860;133;12;11;0;12;12;14;11;14;1;2;2
"286";"org.eclipse.ui.internal.intro.impl.util";0;0;9;0;0;0;3;6;295;0;1;30;295;0;8;4;3;8;8;30;7;30;1;0;0
"287";"org.eclipse.jdt.internal.ui.dialogs";2;0;10;2;0;0;0;10;2640;0;1;3;2640;352;10;9;0;10;10;3;9;3;1;3;4
"288";"org.eclipse.ant.internal.ui.editor.text";0;0;5;0;0;0;1;4;77;0;1;4;77;65;3;2;0;3;3;4;2;4;1;1;3
"289";"org.eclipse.ant.internal.ui.dtd.util";0;0;2;0;0;0;0;2;56;0;1;35;56;0;2;1;0;2;2;35;1;35;1;0;1
"290";"org.eclipse.ui.internal.cheatsheets.views";1;0;4;1;0;0;2;2;557;0;1;30;557;8;4;1;2;4;4;30;3;30;1;1;0
"291";"org.eclipse.pde.internal.ui.wizards.imports";1;0;17;1;0;0;5;12;2187;10;2;7;2295;322;10;10;5;17;17;35;15;35;2;1;0
"292";"org.eclipse.ui.part";2;0;4;2;0;0;0;4;10820;2;2;2;11395;763;2;2;0;4;4;2;2;35;2;2;1
"293";"org.osgi.service.packageadmin";0;0;4;0;0;0;1;3;866;0;1;29;866;0;3;2;0;3;3;29;2;29;1;0;3
"294";"org.eclipse.help.internal.base.util";0;0;4;0;0;0;0;4;20;0;1;8;20;0;2;1;0;2;2;8;1;8;1;0;0
"295";"org.eclipse.core.internal.utils";0;0;5;0;0;0;0;5;180;3;2;7;223;0;3;3;0;5;5;7;3;26;2;0;2
"296";"org.eclipse.pde.internal.core.build";0;0;5;0;0;0;0;5;335;0;1;16;335;0;5;4;0;5;5;16;4;16;1;0;0
"297";"org.eclipse.pde.internal.ui.elements";0;0;2;0;0;0;0;2;62;0;1;35;62;0;2;1;0;2;2;35;1;35;1;0;0
"298";"org.eclipse.jface.preference";2;0;4;2;0;0;0;4;14724;0;1;1;14724;812;3;2;0;3;3;1;2;1;1;2;1
"299";"org.eclipse.jdt.launching";0;0;5;0;0;0;0;5;229;0;1;5;229;13;4;3;0;4;4;5;3;5;1;4;2
"300";"org.eclipse.ant.internal.ui.launchConfigurations";3;0;6;3;0;0;0;6;668;3;2;1;789;152;3;4;0;6;6;1;4;32;2;3;10
"301";"org.eclipse.core.expressions";1;0;2;1;0;0;0;2;72;0;1;35;72;23;2;1;0;2;2;35;1;35;1;3;0
"302";"org.eclipse.help.internal.protocols";0;0;6;0;0;0;2;4;17;4;2;19;27;0;4;2;2;6;6;35;4;35;2;0;0
"303";"org.eclipse.jdt.ui.wizards";4;0;7;4;0;0;1;6;252;3;2;10;271;183;3;4;0;6;6;10;4;31;2;5;3
"304";"org.eclipse.jdt.internal.corext.refactoring.rename";0;0;12;0;0;0;1;11;1108;10;2;4;1136;0;10;9;1;12;12;18;10;18;2;0;2
"305";"org.eclipse.core.internal.dtree";2;0;6;2;0;0;0;6;332;0;1;29;332;161;5;4;0;5;5;29;4;29;1;2;0
"306";"org.eclipse.jdt.internal.ui.preferences.formatter";2;0;8;2;0;0;1;7;3350;5;2;11;3913;12;5;5;0;7;7;32;5;32;2;2;1
"307";"org.eclipse.core.internal.variables";1;0;4;1;0;0;0;4;62;0;1;33;62;16;3;2;0;3;3;33;2;33;1;1;0
"308";"org.eclipse.jface.wizard";1;0;4;1;0;0;0;4;4848;0;1;2;4848;524;2;1;0;2;2;2;1;2;1;1;0
"309";"org.eclipse.pde.internal.runtime.logview";1;0;7;1;0;0;0;7;1834;0;1;25;1834;20;6;5;0;6;6;25;5;25;1;1;0
"310";"org.eclipse.ant.internal.core.ant";1;0;12;1;0;0;1;11;702;0;1;13;702;14;12;10;1;12;12;13;11;13;1;1;0
"311";"org.eclipse.ant.internal.ui";1;0;6;1;0;0;0;6;122;4;2;14;195;28;4;4;0;6;6;14;4;28;2;1;3
"312";"org.eclipse.jdt.internal.ui.refactoring.code";0;0;8;0;0;0;1;7;127;0;1;22;127;0;7;5;1;7;7;22;6;22;1;0;0
"313";"org.eclipse.swt.internal.image";0;0;4;0;0;0;0;4;81;0;1;14;81;40;3;2;0;3;3;14;2;14;1;1;1
"314";"org.eclipse.debug.internal.ui.views.console";3;0;7;2;0;0;1;6;874;4;2;1;1022;56;4;4;0;6;6;1;4;35;2;3;1
"315";"org.eclipse.core.boot";0;0;2;0;0;0;0;2;16;0;1;34;16;0;2;1;0;2;2;34;1;34;1;0;0
"316";"org.eclipse.ui.preferences";3;0;7;3;0;0;0;7;634;4;2;12;682;12;4;5;0;7;7;12;5;30;2;3;1
"317";"org.eclipse.ant.internal.ui.editor.utils";0;0;14;0;0;0;4;10;276;0;1;7;276;0;14;9;4;14;14;7;13;7;1;0;0
"318";"org.eclipse.ant.internal.ui.console";0;0;6;0;2;1;2;4;324;2;2;14;417;0;2;2;1;4;6;14;3;47;3;0;0
"319";"org.eclipse.update.operations";1;0;2;1;0;0;0;2;92;0;1;36;92;16;2;1;0;2;2;36;1;36;1;1;0
"320";"org.eclipse.ui.internal.application";0;0;2;0;0;0;0;2;8;0;1;33;8;0;2;1;0;2;2;33;1;33;1;0;0
"321";"org.osgi.util.tracker";0;0;5;0;0;0;1;4;2318;0;1;25;2318;0;4;3;0;4;4;25;3;25;1;0;0
"322";"org.eclipse.pde.internal.ui.search";1;0;3;1;0;0;0;3;366;0;1;19;366;71;2;1;0;2;2;19;1;19;1;2;0
"323";"org.eclipse.jdt.internal.ui.refactoring";2;0;9;2;0;0;1;8;1570;4;3;2;1692;31;4;5;1;9;9;31;6;31;3;3;1
"324";"org.eclipse.jdt.internal.ui.callhierarchy";3;0;5;3;0;0;0;5;1021;0;1;24;1021;82;4;3;0;4;4;24;3;24;1;3;1
"325";"org.eclipse.jdt.internal.ui.wizards";2;0;6;2;0;0;1;5;1118;0;1;31;1118;16;4;2;1;4;4;31;3;31;1;3;14
"326";"org.eclipse.jface.text.hyperlink";0;0;7;0;0;0;2;5;352;4;2;22;418;0;4;3;2;7;7;35;5;35;2;0;0
"327";"org.eclipse.ui.internal.editorsupport.win32";0;0;5;0;0;0;1;4;1367;2;2;1;1449;0;2;2;0;4;4;1;2;35;2;0;1
"328";"org.eclipse.jdt.internal.ui.actions";3;0;9;3;0;0;2;7;860;0;1;16;860;55;8;5;2;8;8;16;7;16;1;4;4
"329";"org.eclipse.core.internal.properties";2;0;5;2;0;0;0;5;572;0;1;23;572;10;5;4;0;5;5;23;4;23;1;2;0
"330";"org.eclipse.update.internal.ui.properties";1;0;3;1;0;0;0;3;99;0;1;36;99;20;2;1;0;2;2;36;1;36;1;1;0
"331";"org.eclipse.update.internal.scheduler";1;0;6;1;0;0;0;6;651;0;1;33;651;20;5;4;0;5;5;33;4;33;1;1;0
"332";"org.eclipse.ltk.internal.ui.refactoring.util";0;0;2;0;0;0;0;2;16;0;1;35;16;0;2;1;0;2;2;35;1;35;1;0;0
"333";"org.eclipse.jdt.internal.corext.callhierarchy";1;0;7;1;2;1;2;5;32;0;1;1;39;24;2;1;1;2;4;1;2;47;2;3;0
"334";"org.eclipse.pde.ui.templates";0;0;4;0;0;0;0;4;51;0;1;11;51;0;3;2;0;3;3;11;2;11;1;0;0
"335";"org.eclipse.pde.internal.ui.wizards.extension";0;0;7;0;0;0;0;7;412;0;1;20;412;0;6;5;0;6;6;20;5;20;1;0;0
"336";"org.eclipse.jdt.internal.ui.javadocexport";0;0;6;0;0;0;2;4;548;0;1;35;548;0;4;1;2;4;4;35;3;35;1;0;1
"337";"org.eclipse.jdt.internal.corext.refactoring.nls.changes";0;0;7;0;0;0;2;5;195;0;1;35;195;0;5;2;2;5;5;35;4;35;1;0;0
"338";"org.eclipse.compare.rangedifferencer";0;0;3;0;0;0;0;3;22;0;1;23;22;0;2;1;0;2;2;23;1;23;1;0;0
"339";"org.eclipse.ui.cheatsheets";0;0;3;0;0;0;0;3;11;0;1;25;11;8;2;1;0;2;2;25;1;25;1;1;0
"340";"org.eclipse.search.internal.core.text";2;0;6;2;0;0;0;6;274;3;2;11;506;94;3;4;0;6;6;11;4;35;2;3;1
"341";"org.eclipse.jdt.internal.ui.dnd";0;0;5;0;0;0;1;4;332;0;1;24;332;0;3;2;0;3;3;24;2;24;1;0;0
"342";"org.eclipse.update.internal.configurator.branding";0;0;4;0;0;0;0;4;55;0;1;36;55;0;3;2;0;3;3;36;2;36;1;0;0
"343";"org.eclipse.ui.internal.intro.impl.model";2;0;17;2;0;0;8;9;3332;13;2;6;3485;417;13;7;8;17;17;30;15;30;2;2;0
"344";"org.eclipse.help.ui.internal.browser.embedded";0;0;6;0;0;0;2;4;187;0;1;33;187;0;5;2;2;5;5;33;4;33;1;0;0
"345";"org.eclipse.pde.internal.ui.wizards.plugin";0;0;7;0;0;0;0;7;2901;3;3;1;3056;136;3;4;0;7;7;10;4;31;3;1;0
"346";"org.eclipse.team.ui";0;0;9;0;2;1;2;7;148;3;3;5;239;0;3;4;1;7;9;30;5;47;4;0;0
"347";"org.eclipse.jface.text.information";0;0;4;0;0;0;2;2;114;0;1;35;114;0;4;1;2;4;4;35;3;35;1;0;0
"348";"org.eclipse.jdt.internal.formatter.comment";1;0;2;1;0;0;0;2;13;0;1;39;13;0;2;1;0;2;2;39;1;39;1;1;0
"349";"org.eclipse.pde.internal.ui.launcher";1;0;12;1;0;0;2;10;1513;6;3;3;2371;30;6;7;2;12;12;32;9;32;3;2;0
"350";"org.eclipse.debug.internal.ui.views.registers";1;0;5;1;0;0;1;4;27;0;1;30;27;80;3;2;0;3;3;30;2;30;1;2;1
"351";"org.eclipse.ui.internal.forms.widgets";1;0;7;1;0;0;2;5;802;5;2;17;802;294;5;3;2;7;7;26;5;26;2;1;0
"352";"org.eclipse.core.commands";2;0;6;2;0;0;0;6;2673;0;1;30;2673;58;6;5;0;6;6;30;5;30;1;2;4
"353";"org.eclipse.debug.internal.ui";3;0;10;3;0;0;0;10;1195;8;2;1;1244;229;8;8;0;10;10;14;8;14;2;3;8
"354";"org.eclipse.ui.views.markers.internal";1;0;3;1;0;0;0;3;19246;0;1;2;19246;1744;2;1;0;2;2;2;1;2;1;3;9
"355";"org.eclipse.swt.internal.photon";0;0;5;0;0;0;0;5;22;0;1;19;22;38;3;2;0;3;3;19;2;19;1;1;0
"356";"org.eclipse.help.ui";0;0;8;0;0;0;1;7;689;0;1;29;689;0;8;6;1;8;8;29;7;29;1;0;0
"357";"org.eclipse.core.commands.operations";0;0;10;0;0;0;3;7;5230;0;1;30;5230;0;10;6;3;10;10;30;9;30;1;0;4
"358";"org.eclipse.ui.internal.util";0;0;3;0;0;0;0;3;608;0;1;2;608;0;2;1;0;2;2;2;1;2;1;0;0
"359";"org.eclipse.pde.internal.ui.build";0;0;7;0;0;0;0;7;151;0;1;23;151;7;6;5;0;6;6;23;5;23;1;2;0
"360";"org.eclipse.jdt.internal.launching";2;0;7;2;0;0;1;6;574;3;2;2;641;43;3;4;0;6;6;2;4;28;2;2;4
"361";"org.eclipse.pde.internal.ui.wizards.tools";0;0;6;0;0;0;0;6;764;4;2;7;1022;0;4;4;0;6;6;25;4;25;2;0;0
"362";"org.eclipse.help.ui.internal.util";2;0;3;2;0;0;0;3;14;0;1;33;14;8;2;1;0;2;2;33;1;33;1;2;0
"363";"org.eclipse.jdt.core.eval";0;0;3;0;0;0;0;3;60;0;1;16;60;0;2;1;0;2;2;16;1;16;1;0;0
"364";"org.eclipse.jface.bindings.keys";2;0;6;2;0;0;1;5;4256;0;1;25;4256;211;6;4;1;6;6;25;5;25;1;2;0
"365";"org.eclipse.ui.internal.console";3;0;14;3;0;0;1;13;4499;11;2;5;4944;201;11;11;1;14;14;5;12;35;2;4;0
"366";"org.eclipse.ant.internal.ui.antsupport.logger";0;0;7;0;0;0;0;7;631;5;2;7;643;0;5;5;0;7;7;24;5;24;2;0;1
"367";"org.eclipse.ui.internal.keys";1;0;3;1;0;0;0;3;1882;0;1;2;1882;942;2;1;0;2;2;2;1;2;1;2;2
"368";"org.eclipse.jdt.internal.corext.refactoring.typeconstraints";1;0;5;1;0;0;1;4;541;0;1;1;541;46;3;2;0;3;3;1;2;1;1;3;0
